wr_id,date_requested,prob_type,date_completed,bl_id
125518,2019-09-05 00:00:00.000,OTHER                           ,2019-10-31 00:00:00.000,B00020  
125521,2019-09-05 00:00:00.000,FENCE_GATE                      ,,B06028  
125522,2019-09-05 13:21:29.087,NULL,,NULL
125523,2019-09-05 00:00:00.000,PLUMB/OTHER                     ,2019-09-19 00:00:00.000,B00039  
125525,2019-09-05 00:00:00.000,OTHER                           ,2019-09-09 00:00:00.000,B00062  
125526,2019-09-05 00:00:00.000,WINDOW                          ,,B00062  
125528,2019-09-05 00:00:00.000,CEILTILE                        ,,B00021  
125531,2019-09-05 00:00:00.000,HVAC|REPAIR                     ,,B00050  
125533,2019-09-05 00:00:00.000,HVAC|REPAIR                     ,,B00050  
125540,2019-09-05 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,,B00057  
125544,2019-09-05 00:00:00.000,HVAC                            ,2019-10-10 00:00:00.000,B00083  
125546,2019-09-06 00:00:00.000,PREVENTIVE MAINT                ,2019-10-10 00:00:00.000,B00063  
125548,2019-09-06 00:00:00.000,OTHER                           ,2020-04-01 00:00:00.000,B00060  
125549,2019-09-06 00:00:00.000,SERV/PEST                       ,2020-04-01 00:00:00.000,B00121  
125550,2019-09-06 00:00:00.000,PLUMBING-SINK                   ,2019-09-19 00:00:00.000,B00020  
125551,2019-09-06 00:00:00.000,ELEC/LIGHT                      ,2020-04-01 00:00:00.000,B00034  
125552,2019-09-06 00:00:00.000,CEILTILE                        ,2020-04-01 00:00:00.000,B00034  
125555,2019-09-06 00:00:00.000,_DELIVERY                       ,2020-04-01 00:00:00.000,B00048  
125556,2019-09-06 00:00:00.000,OVERHDDOOR                      ,2019-10-07 00:00:00.000,B08646  
125560,2019-09-06 00:00:00.000,CARPENTRY                       ,2019-09-18 00:00:00.000,B00057  
125561,2019-09-06 00:00:00.000,_DELIVERY                       ,2019-09-10 00:00:00.000,B00025  
125562,2019-09-06 00:00:00.000,_DELIVERY                       ,2019-09-10 00:00:00.000,B00035  
125563,2019-09-06 00:00:00.000,_DELIVERY                       ,2019-09-10 00:00:00.000,B00031  
125565,2019-09-06 00:00:00.000,ENVIRONMENTAL                   ,,B00025  
125566,2019-09-06 00:00:00.000,ENVIRONMENTAL                   ,,B00025  
125569,2019-09-06 00:00:00.000,PLUMBING-SINK                   ,2020-01-13 00:00:00.000,B00038  
125570,2019-09-07 00:00:00.000,PREVENTIVE MAINT                ,2019-10-10 00:00:00.000,B00063  
125571,2019-09-08 00:00:00.000,PREVENTIVE MAINT                ,2019-10-10 00:00:00.000,B00063  
125572,2019-09-08 00:00:00.000,ELEC/LIGHT                      ,2019-09-16 00:00:00.000,B00163  
125573,2019-09-08 00:00:00.000,ELEC/LIGHT                      ,2019-09-16 00:00:00.000,B00163  
125574,2019-09-08 00:00:00.000,ELEC/LIGHT                      ,2019-09-16 00:00:00.000,B00163  
125575,2019-09-08 00:00:00.000,ELEC/LIGHT                      ,2019-09-16 00:00:00.000,B00163  
125576,2019-09-08 00:00:00.000,PLUMB/OTHER                     ,2019-09-16 00:00:00.000,B00163  
125578,2019-09-08 00:00:00.000,DOOR                            ,2019-09-15 00:00:00.000,B00163  
125579,2019-09-09 00:00:00.000,OVERHDDOOR                      ,2019-09-11 00:00:00.000,B00020  
125580,2019-09-09 00:00:00.000,PREVENTIVE MAINT                ,2019-10-10 00:00:00.000,B00063  
125581,2019-09-09 00:00:00.000,PREVENTIVE MAINT                ,2020-04-01 00:00:00.000,B90050  
125582,2019-09-09 00:00:00.000,PREVENTIVE MAINT                ,2020-04-01 00:00:00.000,B90050  
125583,2019-09-09 00:00:00.000,PREVENTIVE MAINT                ,,B00022  
125584,2019-09-09 00:00:00.000,PREVENTIVE MAINT                ,,B00022  
125585,2019-09-09 00:00:00.000,OTHER                           ,,B00103  
125587,2019-09-09 00:00:00.000,OVERHDDOOR                      ,2019-10-03 00:00:00.000,B04028  
125591,2019-09-09 00:00:00.000,OVERHDDOOR                      ,,B04021  
125592,2019-09-09 00:00:00.000,_DELIVERY                       ,2019-09-09 00:00:00.000,B00182  
125594,2019-09-09 00:00:00.000,_DELIVERY                       ,2019-09-09 00:00:00.000,B00027  
125595,2019-09-09 00:00:00.000,PLUMBING-SINK|NOT OPERATING     ,2020-04-01 00:00:00.000,B00027  
125597,2019-09-09 00:00:00.000,ELEVATOR                        ,2020-04-01 00:00:00.000,B00229  
125598,2019-09-09 00:00:00.000,PLUMBING-SINK                   ,2019-09-16 00:00:00.000,B04034  
125601,2019-09-09 00:00:00.000,OTHER                           ,2019-10-28 00:00:00.000,B00063  
125604,2019-09-09 00:00:00.000,OTHER                           ,2019-09-10 00:00:00.000,B00062  
125608,2019-09-09 00:00:00.000,ADMINISTRATION                  ,2020-04-01 00:00:00.000,B06047  
125611,2019-09-09 12:03:06.990,NULL,,NULL
125612,2019-09-09 00:00:00.000,ELEC/OTHER                      ,2019-10-30 00:00:00.000,B00020  
125613,2019-09-09 00:00:00.000,CEILTILE                        ,2019-10-30 00:00:00.000,B00020  
125614,2019-09-09 00:00:00.000,FLOOR                           ,2019-11-27 00:00:00.000,B00020  
125616,2019-09-09 00:00:00.000,ELEC/LIGHT                      ,2019-10-08 00:00:00.000,B00051  
125617,2019-09-09 12:25:15.187,NULL,,NULL
125620,2019-09-09 12:29:43.290,NULL,,NULL
125621,2019-09-09 00:00:00.000,PLUMBING-TOILET|NOT OPERATING   ,2019-10-09 00:00:00.000,B00051  
125622,2019-09-09 00:00:00.000,OTHER                           ,2019-10-14 00:00:00.000,B00020  
125623,2019-09-09 00:00:00.000,OTHER                           ,,B00057  
125624,2019-09-09 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2019-10-14 00:00:00.000,B00020  
125626,2019-09-09 00:00:00.000,OTHER                           ,2019-09-10 00:00:00.000,B00163  
125634,2019-09-09 00:00:00.000,BUILDING EXTERIOR               ,2019-10-28 00:00:00.000,B00063  
125635,2019-09-09 00:00:00.000,OTHER                           ,2019-10-28 00:00:00.000,B00063  
125636,2019-09-10 00:00:00.000,PREVENTIVE MAINT                ,2019-10-10 00:00:00.000,B00063  
125637,2019-09-10 00:00:00.000,_DELIVERY                       ,2019-09-10 00:00:00.000,B00182  
125638,2019-09-10 00:00:00.000,_DELIVERY                       ,2019-09-10 00:00:00.000,B00122  
125639,2019-09-10 00:00:00.000,_DELIVERY                       ,2019-09-10 00:00:00.000,P00092  
125640,2019-09-10 00:00:00.000,_DELIVERY                       ,2019-09-10 00:00:00.000,B09864  
125641,2019-09-10 00:00:00.000,WINDOW                          ,,B00061  
125643,2019-09-10 00:00:00.000,HVAC                            ,2019-09-11 00:00:00.000,B00163  
125644,2019-09-10 00:00:00.000,PLUMBING-SINK|RUNNING           ,2020-04-01 00:00:00.000,B00038  
125646,2019-09-10 00:00:00.000,ELEC/GENERAL                    ,2019-10-14 00:00:00.000,B00020  
125648,2019-09-10 00:00:00.000,OTHER                           ,2020-04-01 00:00:00.000,B00039  
125649,2019-09-10 00:00:00.000,OTHER                           ,2019-09-17 00:00:00.000,B00057  
125651,2019-09-10 00:00:00.000,PLUMB/UNCLOG|LEAKING            ,2020-04-01 00:00:00.000,B90980  
125654,2019-09-10 00:00:00.000,OVERHDDOOR                      ,2019-12-02 00:00:00.000,B00140  
125658,2019-09-10 00:00:00.000,SECURITY SYSTEMS-CAMERA|REPAIR  ,,B00057  
125662,2019-09-10 00:00:00.000,ELEC/LIGHT                      ,2019-09-18 00:00:00.000,B00020  
125663,2019-09-10 00:00:00.000,FLOOR                           ,2019-10-14 00:00:00.000,B00020  
125665,2019-09-10 00:00:00.000,HVAC                            ,,B00179  
125668,2019-09-10 00:00:00.000,INSPECTION                      ,,B09005  
125670,2019-09-11 00:00:00.000,PREVENTIVE MAINT                ,2019-10-10 00:00:00.000,B00063  
125671,2019-09-11 00:00:00.000,PREVENTIVE MAINT                ,2019-09-12 00:00:00.000,B00064  
125672,2019-09-11 00:00:00.000,_DELIVERY                       ,2019-09-11 00:00:00.000,B00142  
125673,2019-09-11 00:00:00.000,_DELIVERY                       ,2019-09-11 00:00:00.000,B00060  
125674,2019-09-11 00:00:00.000,_DELIVERY                       ,2019-09-11 00:00:00.000,B08685  
125675,2019-09-11 00:00:00.000,_DELIVERY                       ,2019-09-11 00:00:00.000,B00182  
125676,2019-09-11 00:00:00.000,_DELIVERY                       ,2019-09-11 00:00:00.000,B00165  
125680,2019-09-11 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,,B00021  
125681,2019-09-11 00:00:00.000,OVERHDDOOR                      ,2019-12-02 00:00:00.000,B04025  
125682,2019-09-11 00:00:00.000,OVERHDDOOR                      ,2019-12-02 00:00:00.000,B07050  
125689,2019-09-11 09:04:05.147,NULL,,NULL
125691,2019-09-11 00:00:00.000,OTHER                           ,2019-09-11 00:00:00.000,B00062  
125700,2019-09-11 00:00:00.000,LOCK                            ,2019-10-08 00:00:00.000,B00051  
125701,2019-09-11 00:00:00.000,FENCE_GATE                      ,,B04046  
125702,2019-09-11 00:00:00.000,_DELIVERY                       ,2019-10-25 00:00:00.000,B00060  
125704,2019-09-11 00:00:00.000,PLUMB/LEAK                      ,2019-10-21 00:00:00.000,B00062  
125706,2019-09-11 00:00:00.000,SERV/PEST                       ,2019-10-02 00:00:00.000,B00048  
125707,2019-09-11 00:00:00.000,ELECTRICAL                      ,2020-04-01 00:00:00.000,B98664  
125709,2019-09-11 00:00:00.000,BATHROOM_FIXT                   ,2020-04-01 00:00:00.000,B98664  
125715,2019-09-11 00:00:00.000,ELEC/LIGHT                      ,2019-09-12 00:00:00.000,B00057  
125718,2019-09-12 00:00:00.000,PREVENTIVE MAINT                ,2019-10-10 00:00:00.000,B00063  
125726,2019-09-12 07:51:16.660,NULL,,NULL
125727,2019-09-12 00:00:00.000,_DELIVERY                       ,2019-09-12 00:00:00.000,B00020  
125728,2019-09-12 00:00:00.000,_DELIVERY                       ,2019-09-12 00:00:00.000,B00064  
125731,2019-09-12 00:00:00.000,_DELIVERY                       ,2019-09-12 00:00:00.000,P00119  
125737,2019-09-12 00:00:00.000,_DELIVERY                       ,2019-09-12 00:00:00.000,P01048  
125738,2019-09-12 00:00:00.000,_DELIVERY                       ,2019-09-12 00:00:00.000,B00120  
125739,2019-09-12 00:00:00.000,DOOR                            ,2019-12-20 00:00:00.000,B00091  
125740,2019-09-12 00:00:00.000,DOOR                            ,2020-04-01 00:00:00.000,B00091  
125744,2019-09-12 00:00:00.000,ELEVATOR                        ,,B00020  
125747,2019-09-12 00:00:00.000,OTHER                           ,,B08681  
125748,2019-09-12 00:00:00.000,OTHER                           ,2019-09-24 00:00:00.000,B00057  
125749,2019-09-12 00:00:00.000,ELEC/LIGHT                      ,,B06043  
125750,2019-09-12 00:00:00.000,ELEC/GENERAL                    ,,B00073  
125753,2019-09-12 00:00:00.000,FLOOR                           ,2019-09-24 00:00:00.000,B00057  
125754,2019-09-12 00:00:00.000,OTHER                           ,2019-09-23 00:00:00.000,B00064  
125755,2019-09-12 00:00:00.000,OTHER                           ,2019-09-16 00:00:00.000,B00056  
125756,2019-09-12 00:00:00.000,LOCK                            ,2019-09-18 00:00:00.000,B00056  
125757,2019-09-12 00:00:00.000,OTHER                           ,2019-09-23 00:00:00.000,B00064  
125758,2019-09-12 00:00:00.000,FLOOR                           ,2019-12-27 00:00:00.000,B00057  
125759,2019-09-12 00:00:00.000,DOOR                            ,2020-04-01 00:00:00.000,B98664  
125762,2019-09-12 00:00:00.000,OTHER                           ,2019-10-22 00:00:00.000,B00051  
125763,2019-09-12 00:00:00.000,ELEC/LIGHT                      ,2019-10-08 00:00:00.000,B00051  
125764,2019-09-12 00:00:00.000,ELECTRICAL|INTERIOR-INSTALLATION,2020-04-01 00:00:00.000,B00028  
125765,2019-09-12 00:00:00.000,_DELIVERY                       ,2019-09-13 00:00:00.000,B00141  
125766,2019-09-12 00:00:00.000,ENVIRONMENTAL                   ,,B00102  
125767,2019-09-12 00:00:00.000,BATHROOM_FIXT                   ,2020-04-01 00:00:00.000,B98664  
125778,2019-09-12 00:00:00.000,HVAC                            ,2019-10-25 00:00:00.000,B00056  
125779,2019-09-12 00:00:00.000,HVAC                            ,2019-09-19 00:00:00.000,B00062  
125780,2019-09-12 00:00:00.000,PLUMBING FIXTURES               ,2019-10-04 00:00:00.000,B04011  
125783,2019-09-13 00:00:00.000,LOCK                            ,2020-04-01 00:00:00.000,B00039  
125784,2019-09-13 00:00:00.000,PREVENTIVE MAINT                ,2019-10-10 00:00:00.000,B00063  
125790,2019-09-13 00:00:00.000,PLUMB/OTHER                     ,2019-10-21 00:00:00.000,B00063  
125791,2019-09-13 00:00:00.000,ENVIRONMENTAL                   ,,B00058  
125792,2019-09-13 00:00:00.000,PLUMB/LEAK                      ,2020-02-04 00:00:00.000,B00063  
125798,2019-09-13 00:00:00.000,CARPENTRY                       ,2019-09-24 00:00:00.000,B00057  
125801,2019-09-13 00:00:00.000,OVERHDDOOR                      ,2019-12-02 00:00:00.000,B04014  
125802,2019-09-13 00:00:00.000,ENVIRONMENTAL                   ,,B00057  
125803,2019-09-13 00:00:00.000,OTHER                           ,2019-10-04 00:00:00.000,B06097  
125809,2019-09-13 14:32:25.170,NULL,,NULL
125811,2019-09-14 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125812,2019-09-14 00:00:00.000,PREVENTIVE MAINT                ,,B00056  
125814,2019-09-14 00:00:00.000,PREVENTIVE MAINT                ,2020-03-24 00:00:00.000,B00020  
125815,2019-09-14 00:00:00.000,PREVENTIVE MAINT                ,,B00021  
125821,2019-09-14 00:00:00.000,PREVENTIVE MAINT                ,2019-10-10 00:00:00.000,B00063  
125823,2019-09-14 00:00:00.000,OTHER                           ,2019-09-16 00:00:00.000,B00062  
125824,2019-09-14 00:00:00.000,OTHER                           ,2019-09-16 00:00:00.000,B00061  
125825,2019-09-14 00:00:00.000,OTHER                           ,2019-09-18 00:00:00.000,B00056  
125826,2019-09-14 00:00:00.000,OTHER                           ,2019-09-30 00:00:00.000,B00163  
125828,2019-09-15 00:00:00.000,PREVENTIVE MAINT                ,2019-10-10 00:00:00.000,B00063  
125829,2019-09-16 00:00:00.000,PREVENTIVE MAINT                ,2019-10-10 00:00:00.000,B00063  
125835,2019-09-16 00:00:00.000,OTHER                           ,2019-09-18 00:00:00.000,B00061  
125836,2019-09-16 00:00:00.000,OTHER                           ,2019-09-16 00:00:00.000,B00062  
125838,2019-09-16 00:00:00.000,ELEVATOR                        ,,B00020  
125840,2019-09-16 00:00:00.000,DOOR                            ,,B00056  
125846,2019-09-16 00:00:00.000,_DELIVERY                       ,2019-09-16 00:00:00.000,B00058  
125848,2019-09-16 00:00:00.000,PLUMB/OTHER                     ,,B00027  
125850,2019-09-16 00:00:00.000,HVAC INFRASTRUCTURE             ,2019-10-04 00:00:00.000,B04006  
125851,2019-09-16 00:00:00.000,ELECTRICAL                      ,2020-03-31 00:00:00.000,B00048  
125852,2019-09-16 00:00:00.000,LOCK                            ,2019-09-18 00:00:00.000,B00057  
125853,2019-09-16 00:00:00.000,DOOR                            ,2019-09-24 00:00:00.000,B00057  
125856,2019-09-16 00:00:00.000,ELEC/GENERAL                    ,2019-11-13 00:00:00.000,B00165  
125858,2019-09-17 00:00:00.000,PREVENTIVE MAINT                ,2019-10-10 00:00:00.000,B00063  
125861,2019-09-17 00:00:00.000,BATHROOM_FIXT                   ,2019-09-23 00:00:00.000,B00058  
125863,2019-09-17 00:00:00.000,HVAC                            ,2019-09-19 00:00:00.000,B00163  
125867,2019-09-17 00:00:00.000,DOOR                            ,,B07970  
125868,2019-09-17 00:00:00.000,ELEC/LIGHT                      ,2020-04-01 00:00:00.000,B06040  
125869,2019-09-17 00:00:00.000,BUILDING EXTERIOR               ,,B00020  
125871,2019-09-17 00:00:00.000,SERV/PEST                       ,,B00021  
125872,2019-09-17 00:00:00.000,APPLIANCE                       ,2020-04-01 00:00:00.000,B06040  
125873,2019-09-17 00:00:00.000,SERV/CUSTODIAL                  ,2019-10-14 00:00:00.000,B00021  
125874,2019-09-17 00:00:00.000,PLUMB/LEAK                      ,2019-09-23 00:00:00.000,B00163  
125875,2019-09-17 00:00:00.000,ELEC/OTHER                      ,,B00021  
125878,2019-09-17 00:00:00.000,PLUMB/LEAK                      ,2019-11-20 00:00:00.000,B00103  
125879,2019-09-17 00:00:00.000,OTHER                           ,2019-11-12 00:00:00.000,B00103  
125887,2019-09-18 00:00:00.000,LOCK                            ,2019-10-30 00:00:00.000,B00020  
125890,2019-09-18 00:00:00.000,PREVENTIVE MAINT                ,2019-10-10 00:00:00.000,B00063  
125891,2019-09-18 00:00:00.000,PREVENTIVE MAINT                ,2019-09-18 00:00:00.000,B00064  
125893,2019-09-18 00:00:00.000,OTHER                           ,2019-09-18 00:00:00.000,B00061  
125897,2019-09-18 00:00:00.000,OTHER                           ,2019-11-12 00:00:00.000,B00020  
125899,2019-09-18 00:00:00.000,_DELIVERY                       ,2019-09-23 00:00:00.000,B00020  
125901,2019-09-18 00:00:00.000,ELEC/LIGHT                      ,,B00021  
125905,2019-09-18 00:00:00.000,ELEC/LIGHT                      ,,B09005  
125907,2019-09-18 00:00:00.000,FENCE_GATE                      ,,B93240  
125909,2019-09-18 00:00:00.000,OTHER                           ,,B00057  
125914,2019-09-18 00:00:00.000,OTHER                           ,,B00057  
125915,2019-09-18 00:00:00.000,LOCK                            ,2019-12-08 00:00:00.000,B00020  
125916,2019-09-18 00:00:00.000,CEILTILE                        ,2019-10-21 00:00:00.000,B00051  
125918,2019-09-18 00:00:00.000,OVERHDDOOR                      ,2019-12-02 00:00:00.000,B04009  
125922,2019-09-18 00:00:00.000,ELEC/GENERAL                    ,,B00056  
125923,2019-09-18 00:00:00.000,SERV/CUSTODIAL                  ,2019-10-10 00:00:00.000,B00063  
125924,2019-09-18 00:00:00.000,SERV/CUSTODIAL                  ,2019-10-10 00:00:00.000,B00063  
125925,2019-09-18 00:00:00.000,SERV/CUSTODIAL                  ,2019-10-10 00:00:00.000,B00063  
125926,2019-09-18 00:00:00.000,SERV/CUSTODIAL                  ,2019-10-10 00:00:00.000,B00063  
125927,2019-09-18 00:00:00.000,OVERHDDOOR                      ,2019-12-02 00:00:00.000,B04022  
125928,2019-09-18 00:00:00.000,ELEC/GENERAL                    ,2020-04-01 00:00:00.000,B00038  
